record_id,date,region_id,country_of_origin,sex,age_group,education_level,employment_status,activity_type
3249,2023-12-01,4,China,Female,35-44,Master,Employed,Housing support
3259,2023-12-01,1,Spain,Female,25-34,Bachelor,Employed,Language training
3326,2023-12-01,6,Guinea,Female,35-44,Master,Employed,Integration program
3333,2023-12-01,8,Côte d'Ivoire,Male,25-34,Lower secondary,Employed,Employment support
3361,2023-12-01,5,Other,Female,25-34,Upper secondary,Unemployed,Language training
3393,2023-12-01,1,Côte d'Ivoire,Female,35-44,Doctorate,Unemployed,Housing support
3447,2023-12-01,7,Other,Male,35-44,Bachelor,Employed,Language training
3495,2023-12-01,6,Turkey,Female,18-24,Lower secondary,Unemployed,Employment support
3620,2023-12-01,2,Turkey,Female,45-54,Doctorate,Employed,Employment support
3732,2023-12-01,7,Guinea,Male,25-34,Master,Employed,Integration program
3768,2023-12-01,10,Georgia,Male,35-44,Upper secondary,Unemployed,Employment support
3813,2023-12-01,9,Morocco,Male,35-44,Bachelor,Employed,Integration program
3847,2023-12-01,7,Brazil,Female,45-54,Master,Employed,Language training
3906,2023-12-01,7,China,Male,35-44,Bachelor,Employed,Asylum application
3949,2023-12-01,9,Senegal,Female,35-44,Master,Employed,Employment support
3991,2023-12-01,10,Portugal,Male,25-34,Doctorate,Employed,Employment support
4013,2023-12-01,8,Georgia,Male,18-24,Master,Inactive,Language training
4134,2023-12-01,4,Ukraine,Male,45-54,Bachelor,Employed,Asylum application
4183,2023-12-01,1,Ukraine,Male,25-34,Bachelor,Employed,Integration program
4186,2023-12-01,7,Afghanistan,Male,18-24,Master,Employed,Employment support
4243,2023-12-01,1,Brazil,Female,25-34,Bachelor,Unemployed,Language training
4280,2023-12-01,6,China,Male,55+,Bachelor,Employed,Integration program
4296,2023-12-01,4,Algeria,Female,35-44,Upper secondary,Employed,Asylum application
4335,2023-12-01,8,Brazil,Female,25-34,Master,Employed,Employment support
4380,2023-12-01,1,Côte d'Ivoire,Female,18-24,Lower secondary,Unemployed,Employment support
4389,2023-12-01,6,Afghanistan,Male,25-34,Bachelor,Employed,Language training
4401,2023-12-01,3,Spain,Female,55+,Master,Unemployed,Language training
4455,2023-12-01,1,Colombia,Female,25-34,Bachelor,Employed,Language training
4502,2023-12-01,7,Spain,Male,18-24,Bachelor,Employed,Employment support
4606,2023-12-01,3,Guinea,Female,18-24,Upper secondary,Employed,Housing support
4626,2023-12-01,1,Spain,Female,35-44,Bachelor,Unemployed,Employment support
4704,2023-12-01,1,Afghanistan,Female,35-44,Upper secondary,Unemployed,Employment support
4770,2023-12-01,2,Portugal,Male,45-54,Bachelor,Employed,Employment support
4891,2023-12-01,9,Colombia,Female,25-34,Upper secondary,Employed,Asylum application
4958,2023-12-01,6,Ukraine,Female,35-44,Upper secondary,Employed,Employment support
5016,2023-12-01,5,Italy,Male,35-44,Upper secondary,Employed,Integration program
5092,2023-12-01,8,Senegal,Male,25-34,Master,Unemployed,Language training
5096,2023-12-01,5,Guinea,Female,45-54,Bachelor,Unemployed,Employment support
5142,2023-12-01,1,China,Male,25-34,Bachelor,Employed,Language training
5146,2023-12-01,3,Afghanistan,Male,35-44,Master,Unemployed,Housing support
5151,2023-12-01,1,Georgia,Female,25-34,Bachelor,Inactive,Language training
5193,2023-12-01,4,Italy,Female,35-44,Lower secondary,Employed,Housing support
5196,2023-12-01,2,Colombia,Male,35-44,Doctorate,Unemployed,Asylum application
5210,2023-12-01,7,Spain,Female,18-24,Lower secondary,Unemployed,Language training
5234,2023-12-01,10,Afghanistan,Female,45-54,Upper secondary,Unemployed,Integration program
5240,2023-12-01,5,Turkey,Male,25-34,Bachelor,Employed,Integration program
5297,2023-12-01,9,Bangladesh,Male,45-54,Doctorate,Employed,Employment support
5312,2023-12-01,1,Senegal,Male,35-44,Upper secondary,Employed,Employment support
5482,2023-12-01,4,Côte d'Ivoire,Male,35-44,Lower secondary,Employed,Housing support
5575,2023-12-01,2,Bangladesh,Male,45-54,Upper secondary,Unemployed,Employment support
5633,2023-12-01,8,Ukraine,Female,25-34,Upper secondary,Employed,Asylum application
5637,2023-12-01,7,Other,Female,45-54,Upper secondary,Employed,Employment support
5649,2023-12-01,5,China,Male,25-34,Upper secondary,Employed,Housing support
5650,2023-12-01,1,Côte d'Ivoire,Male,45-54,Upper secondary,Unemployed,Employment support
5663,2023-12-01,2,Ukraine,Male,25-34,Bachelor,Employed,Asylum application
5668,2023-12-01,7,Italy,Male,45-54,Master,Employed,Employment support
5677,2023-12-01,1,Morocco,Male,25-34,Upper secondary,Inactive,Language training
5705,2023-12-01,6,Afghanistan,Male,18-24,Bachelor,Unemployed,Language training
5729,2023-12-01,10,Spain,Male,35-44,Master,Inactive,Housing support
5746,2023-12-01,1,India,Female,55+,Lower secondary,Unemployed,Language training
5774,2023-12-01,2,Morocco,Male,35-44,Bachelor,Employed,Asylum application
5790,2023-12-01,3,Portugal,Female,25-34,Bachelor,Employed,Integration program
5794,2023-12-01,2,China,Female,25-34,Lower secondary,Employed,Housing support
5946,2023-12-01,7,Afghanistan,Female,35-44,Upper secondary,Unemployed,Employment support
5958,2023-12-01,5,Morocco,Male,18-24,Lower secondary,Unemployed,Language training
5959,2023-12-01,8,Other,Female,45-54,Bachelor,Inactive,Integration program
1,2024-01-01,2,Bangladesh,Female,25-34,Master,Employed,Asylum application
13,2024-01-01,8,Nigeria,Male,18-24,Bachelor,Unemployed,Asylum application
100,2024-01-01,5,Italy,Male,25-34,Doctorate,Employed,Employment support
136,2024-01-01,4,Georgia,Female,25-34,Lower secondary,Unemployed,Asylum application
191,2024-01-01,9,Algeria,Male,45-54,Doctorate,Employed,Housing support
246,2024-01-01,6,Nigeria,Female,18-24,Master,Employed,Housing support
250,2024-01-01,7,Turkey,Male,25-34,Upper secondary,Employed,Integration program
252,2024-01-01,4,China,Female,25-34,Master,Employed,Language training
366,2024-01-01,8,Senegal,Female,25-34,Upper secondary,Unemployed,Employment support
373,2024-01-01,7,Algeria,Female,55+,Upper secondary,Employed,Asylum application
385,2024-01-01,2,Syria,Male,25-34,Upper secondary,Inactive,Asylum application
439,2024-01-01,1,Tunisia,Male,45-54,Master,Employed,Asylum application
608,2024-01-01,9,China,Male,25-34,Lower secondary,Unemployed,Language training
771,2024-01-01,10,Brazil,Female,25-34,Upper secondary,Unemployed,Employment support
777,2024-01-01,1,Turkey,Female,25-34,Bachelor,Employed,Asylum application
832,2024-01-01,9,Brazil,Female,35-44,Bachelor,Employed,Employment support
858,2024-01-01,1,Syria,Male,25-34,Master,Employed,Integration program
860,2024-01-01,9,Senegal,Male,18-24,Bachelor,Unemployed,Employment support
920,2024-01-01,10,Bangladesh,Male,35-44,Bachelor,Employed,Language training
948,2024-01-01,4,Afghanistan,Female,35-44,Master,Employed,Language training
961,2024-01-01,1,Nigeria,Female,25-34,Bachelor,Employed,Employment support
1024,2024-01-01,9,Côte d'Ivoire,Male,35-44,Bachelor,Employed,Employment support
1037,2024-01-01,5,Algeria,Female,18-24,Upper secondary,Unemployed,Employment support
1105,2024-01-01,1,Nigeria,Male,25-34,Lower secondary,Employed,Employment support
1152,2024-01-01,7,Georgia,Female,45-54,Master,Unemployed,Language training
1211,2024-01-01,1,Guinea,Male,35-44,Master,Employed,Integration program
1225,2024-01-01,2,Algeria,Female,35-44,Upper secondary,Inactive,Language training
1332,2024-01-01,2,Other,Male,45-54,Bachelor,Employed,Employment support
1368,2024-01-01,1,China,Female,45-54,Lower secondary,Employed,Language training
1378,2024-01-01,7,Brazil,Male,55+,Master,Unemployed,Employment support
1389,2024-01-01,1,Brazil,Female,18-24,Master,Employed,Language training
1434,2024-01-01,6,Colombia,Female,25-34,Upper secondary,Unemployed,Language training
1676,2024-01-01,2,Senegal,Male,35-44,Doctorate,Unemployed,Employment support
1707,2024-01-01,4,India,Male,25-34,Lower secondary,Employed,Employment support
1773,2024-01-01,1,Nigeria,Male,18-24,Bachelor,Unemployed,Housing support
1921,2024-01-01,9,Bangladesh,Male,35-44,Bachelor,Unemployed,Integration program
1978,2024-01-01,3,Georgia,Male,55+,Doctorate,Unemployed,Employment support
2048,2024-01-01,2,Afghanistan,Female,55+,Bachelor,Unemployed,Language training
2049,2024-01-01,7,Algeria,Female,35-44,Lower secondary,Unemployed,Language training
2052,2024-01-01,10,Côte d'Ivoire,Female,45-54,Lower secondary,Unemployed,Housing support
2140,2024-01-01,1,Other,Female,25-34,Master,Unemployed,Language training
2283,2024-01-01,5,Syria,Female,25-34,Upper secondary,Unemployed,Asylum application
2340,2024-01-01,7,Morocco,Female,45-54,Lower secondary,Unemployed,Employment support
2389,2024-01-01,3,India,Female,25-34,Master,Employed,Asylum application
2419,2024-01-01,1,Colombia,Male,25-34,Lower secondary,Unemployed,Employment support
2513,2024-01-01,3,Bangladesh,Female,35-44,Lower secondary,Unemployed,Integration program
2516,2024-01-01,1,Afghanistan,Female,35-44,Master,Employed,Employment support
2522,2024-01-01,4,Afghanistan,Male,25-34,Bachelor,Employed,Housing support
2549,2024-01-01,5,Colombia,Male,45-54,Upper secondary,Employed,Asylum application
2589,2024-01-01,1,India,Female,35-44,Bachelor,Employed,Integration program
2601,2024-01-01,9,Other,Male,35-44,Upper secondary,Unemployed,Integration program
2627,2024-01-01,1,Senegal,Male,25-34,Bachelor,Unemployed,Asylum application
2634,2024-01-01,1,Bangladesh,Male,35-44,Bachelor,Unemployed,Employment support
2697,2024-01-01,4,Bangladesh,Male,25-34,Master,Employed,Language training
2707,2024-01-01,1,Tunisia,Female,18-24,Master,Employed,Employment support
2828,2024-01-01,3,Bangladesh,Male,55+,Upper secondary,Employed,Housing support
2956,2024-01-01,2,Tunisia,Female,25-34,Upper secondary,Employed,Integration program
3096,2024-01-01,9,Bangladesh,Female,35-44,Lower secondary,Unemployed,Integration program
3227,2024-01-01,2,Italy,Male,55+,Bachelor,Employed,Employment support
3263,2024-01-01,5,Italy,Female,35-44,Lower secondary,Inactive,Housing support
3310,2024-01-01,4,Syria,Male,35-44,Lower secondary,Employed,Language training
3388,2024-01-01,5,Tunisia,Male,45-54,Doctorate,Employed,Integration program
3546,2024-01-01,6,Brazil,Male,25-34,Bachelor,Employed,Language training
3571,2024-01-01,5,Guinea,Male,18-24,Master,Employed,Asylum application
3643,2024-01-01,1,Ukraine,Male,45-54,Master,Employed,Housing support
3678,2024-01-01,6,Afghanistan,Female,35-44,Bachelor,Employed,Integration program
3707,2024-01-01,2,Algeria,Female,45-54,Upper secondary,Unemployed,Integration program
3724,2024-01-01,3,Bangladesh,Female,25-34,Upper secondary,Unemployed,Housing support
3864,2024-01-01,6,Brazil,Male,55+,Upper secondary,Unemployed,Employment support
3887,2024-01-01,6,Bangladesh,Male,45-54,Doctorate,Unemployed,Housing support
3931,2024-01-01,10,Bangladesh,Male,18-24,Bachelor,Unemployed,Asylum application
3964,2024-01-01,4,Syria,Male,55+,Upper secondary,Unemployed,Language training
3967,2024-01-01,1,Ukraine,Female,25-34,Bachelor,Employed,Integration program
3968,2024-01-01,8,India,Female,35-44,Upper secondary,Employed,Integration program
4011,2024-01-01,1,Afghanistan,Female,45-54,Upper secondary,Employed,Language training
4023,2024-01-01,7,Spain,Male,25-34,Upper secondary,Unemployed,Asylum application
4028,2024-01-01,7,Georgia,Female,25-34,Bachelor,Unemployed,Language training
4064,2024-01-01,1,Portugal,Female,18-24,Bachelor,Employed,Housing support
4135,2024-01-01,8,Portugal,Male,35-44,Bachelor,Employed,Language training
4330,2024-01-01,6,Morocco,Male,45-54,Master,Employed,Employment support
4443,2024-01-01,4,Italy,Female,55+,Master,Employed,Employment support
4585,2024-01-01,4,Côte d'Ivoire,Female,25-34,Bachelor,Unemployed,Language training
4603,2024-01-01,7,Portugal,Female,45-54,Doctorate,Employed,Language training
4674,2024-01-01,10,Tunisia,Male,45-54,Upper secondary,Employed,Asylum application
4844,2024-01-01,2,Portugal,Female,45-54,Upper secondary,Unemployed,Asylum application
4859,2024-01-01,2,Colombia,Female,35-44,Lower secondary,Employed,Asylum application
4872,2024-01-01,1,Other,Male,25-34,Upper secondary,Inactive,Housing support
4947,2024-01-01,2,Georgia,Male,55+,Bachelor,Unemployed,Employment support
4969,2024-01-01,1,Afghanistan,Female,35-44,Lower secondary,Employed,Housing support
5057,2024-01-01,7,Georgia,Male,25-34,Bachelor,Inactive,Housing support
5074,2024-01-01,4,Senegal,Female,25-34,Bachelor,Employed,Language training
5078,2024-01-01,2,Ukraine,Female,35-44,Lower secondary,Unemployed,Employment support
5099,2024-01-01,5,China,Female,25-34,Master,Unemployed,Language training
5104,2024-01-01,3,Algeria,Male,35-44,Bachelor,Unemployed,Employment support
5106,2024-01-01,8,Tunisia,Female,25-34,Bachelor,Employed,Housing support
5295,2024-01-01,8,China,Male,35-44,Master,Employed,Asylum application
5310,2024-01-01,6,Colombia,Male,25-34,Upper secondary,Unemployed,Asylum application
5341,2024-01-01,7,Italy,Male,35-44,Upper secondary,Unemployed,Language training
5366,2024-01-01,2,India,Female,55+,Doctorate,Employed,Asylum application
5380,2024-01-01,10,Syria,Female,25-34,Master,Employed,Integration program
5423,2024-01-01,4,Bangladesh,Female,35-44,Master,Employed,Language training
5475,2024-01-01,4,China,Female,18-24,Bachelor,Employed,Integration program
5505,2024-01-01,5,Algeria,Female,45-54,Master,Employed,Integration program
5533,2024-01-01,2,Guinea,Male,18-24,Bachelor,Employed,Housing support
5569,2024-01-01,2,Italy,Male,25-34,Upper secondary,Employed,Employment support
5572,2024-01-01,1,Georgia,Male,55+,Lower secondary,Employed,Housing support
5598,2024-01-01,2,Portugal,Male,35-44,Upper secondary,Unemployed,Integration program
5642,2024-01-01,7,Tunisia,Male,18-24,Master,Unemployed,Integration program
5657,2024-01-01,8,Afghanistan,Female,25-34,Master,Employed,Asylum application
5712,2024-01-01,7,Georgia,Female,18-24,Bachelor,Employed,Language training
5803,2024-01-01,1,Afghanistan,Male,35-44,Master,Employed,Language training
5804,2024-01-01,6,Nigeria,Female,45-54,Bachelor,Unemployed,Integration program
5847,2024-01-01,1,Ukraine,Female,45-54,Doctorate,Unemployed,Housing support
5894,2024-01-01,6,Georgia,Female,45-54,Master,Employed,Integration program
5922,2024-01-01,4,Turkey,Female,35-44,Lower secondary,Unemployed,Integration program
5968,2024-01-01,1,Côte d'Ivoire,Female,25-34,Upper secondary,Unemployed,Housing support
5978,2024-01-01,5,Other,Female,25-34,Upper secondary,Inactive,Employment support
80,2024-02-01,4,Côte d'Ivoire,Female,45-54,Master,Employed,Language training
96,2024-02-01,1,Senegal,Male,25-34,Bachelor,Employed,Language training
99,2024-02-01,8,Senegal,Female,35-44,Lower secondary,Unemployed,Employment support
109,2024-02-01,3,Colombia,Male,25-34,Lower secondary,Employed,Integration program
196,2024-02-01,3,Guinea,Male,25-34,Upper secondary,Employed,Language training
205,2024-02-01,9,Morocco,Female,25-34,Lower secondary,Inactive,Housing support
221,2024-02-01,1,Morocco,Male,25-34,Upper secondary,Unemployed,Employment support
260,2024-02-01,2,Turkey,Male,25-34,Bachelor,Unemployed,Employment support
378,2024-02-01,1,Turkey,Male,45-54,Upper secondary,Inactive,Employment support
516,2024-02-01,4,Spain,Male,25-34,Upper secondary,Unemployed,Integration program
567,2024-02-01,5,Brazil,Male,35-44,Master,Employed,Integration program
729,2024-02-01,6,Tunisia,Female,45-54,Bachelor,Employed,Housing support
736,2024-02-01,5,Brazil,Male,55+,Bachelor,Unemployed,Integration program
752,2024-02-01,4,Tunisia,Male,25-34,Upper secondary,Employed,Employment support
779,2024-02-01,6,Spain,Male,25-34,Master,Employed,Asylum application
811,2024-02-01,7,Afghanistan,Male,25-34,Lower secondary,Unemployed,Housing support
889,2024-02-01,3,Portugal,Male,35-44,Upper secondary,Unemployed,Housing support
903,2024-02-01,6,Côte d'Ivoire,Male,35-44,Lower secondary,Inactive,Asylum application
965,2024-02-01,4,Georgia,Male,18-24,Doctorate,Employed,Employment support
983,2024-02-01,10,Portugal,Male,25-34,Master,Employed,Housing support
1027,2024-02-01,2,Morocco,Male,35-44,Doctorate,Employed,Employment support
1088,2024-02-01,1,Guinea,Male,25-34,Master,Employed,Integration program
1121,2024-02-01,4,Colombia,Female,25-34,Bachelor,Employed,Integration program
1215,2024-02-01,1,Nigeria,Male,45-54,Upper secondary,Unemployed,Asylum application
1238,2024-02-01,1,Algeria,Female,35-44,Upper secondary,Unemployed,Integration program
1243,2024-02-01,1,China,Female,35-44,Upper secondary,Unemployed,Integration program
1320,2024-02-01,5,Côte d'Ivoire,Female,25-34,Master,Employed,Housing support
1326,2024-02-01,10,Other,Male,25-34,Master,Employed,Language training
1357,2024-02-01,5,Morocco,Male,35-44,Bachelor,Employed,Language training
1428,2024-02-01,8,Brazil,Female,25-34,Lower secondary,Inactive,Employment support
1429,2024-02-01,5,Afghanistan,Male,35-44,Master,Employed,Integration program
1435,2024-02-01,3,Syria,Female,18-24,Upper secondary,Unemployed,Employment support
1522,2024-02-01,10,Tunisia,Female,25-34,Bachelor,Unemployed,Housing support
1532,2024-02-01,6,Guinea,Female,18-24,Lower secondary,Employed,Language training
1579,2024-02-01,1,Brazil,Male,18-24,Doctorate,Unemployed,Integration program
1603,2024-02-01,3,Syria,Male,35-44,Bachelor,Employed,Asylum application
1648,2024-02-01,1,Other,Male,25-34,Master,Inactive,Asylum application
1668,2024-02-01,7,Nigeria,Male,25-34,Upper secondary,Unemployed,Language training
1680,2024-02-01,6,Tunisia,Female,55+,Bachelor,Employed,Employment support
1719,2024-02-01,1,Brazil,Male,45-54,Bachelor,Employed,Housing support
1748,2024-02-01,4,India,Male,35-44,Bachelor,Employed,Housing support
1781,2024-02-01,1,Spain,Male,45-54,Upper secondary,Employed,Integration program
1820,2024-02-01,4,Italy,Female,25-34,Bachelor,Unemployed,Employment support
