case_id,application_date,region_id,country_of_citizenship,sex,age_group,decision,protection_type
2526,2025-01-01,6,Morocco,Male,25-34,Rejected,None
2527,2022-03-01,2,China,Male,25-34,Pending,None
2528,2022-10-01,2,Syria,Male,35-44,Accepted,Subsidiary protection
2529,2025-07-01,2,Nigeria,Male,18-24,Accepted,Refugee status
2530,2022-11-01,3,Spain,Male,25-34,Rejected,None
2531,2022-03-01,1,Syria,Female,35-44,Rejected,None
2532,2023-11-01,1,Portugal,Male,35-44,Pending,None
2533,2022-12-01,4,Bangladesh,Male,18-24,Pending,None
2534,2024-07-01,1,Georgia,Male,25-34,Accepted,Refugee status
2535,2024-03-01,1,Afghanistan,Male,25-34,Accepted,Refugee status
2536,2024-04-01,2,Côte d'Ivoire,Male,25-34,Accepted,Refugee status
2537,2022-02-01,2,Spain,Male,25-34,Rejected,None
2538,2023-02-01,1,Turkey,Female,25-34,Rejected,None
2539,2022-02-01,8,Spain,Male,25-34,Rejected,None
2540,2025-10-01,1,Turkey,Female,35-44,Pending,None
2541,2022-05-01,8,India,Female,35-44,Pending,None
2542,2025-05-01,10,Tunisia,Female,55+,Rejected,None
2543,2025-06-01,1,India,Female,25-34,Accepted,Refugee status
2544,2024-08-01,1,Bangladesh,Male,35-44,Accepted,Refugee status
2545,2025-03-01,1,Senegal,Male,45-54,Pending,None
2546,2025-08-01,8,Bangladesh,Male,25-34,Rejected,None
2547,2025-08-01,10,Guinea,Female,18-24,Pending,None
2548,2023-03-01,4,Syria,Male,25-34,Rejected,None
2549,2025-01-01,9,India,Male,35-44,Pending,None
2550,2023-03-01,6,Turkey,Female,25-34,Pending,None
2551,2022-07-01,4,Côte d'Ivoire,Female,18-24,Accepted,Subsidiary protection
2552,2023-03-01,9,Morocco,Female,18-24,Pending,None
2553,2025-10-01,3,Spain,Female,25-34,Withdrawn,None
2554,2022-08-01,2,Afghanistan,Male,18-24,Accepted,Temporary protection
2555,2024-04-01,6,Senegal,Female,45-54,Accepted,Refugee status
2556,2022-07-01,6,Georgia,Male,18-24,Pending,None
2557,2023-11-01,2,Turkey,Male,25-34,Accepted,Subsidiary protection
2558,2025-08-01,3,Georgia,Male,45-54,Pending,None
2559,2025-10-01,1,Georgia,Male,35-44,Accepted,Refugee status
2560,2025-06-01,1,Italy,Male,45-54,Withdrawn,None
2561,2025-05-01,2,Afghanistan,Male,45-54,Pending,None
2562,2024-03-01,3,Portugal,Female,25-34,Rejected,None
2563,2022-02-01,1,Nigeria,Male,18-24,Withdrawn,None
2564,2024-08-01,1,Nigeria,Male,45-54,Withdrawn,None
2565,2023-10-01,1,Côte d'Ivoire,Male,25-34,Rejected,None
2566,2022-12-01,8,Portugal,Male,18-24,Rejected,None
2567,2024-10-01,5,Spain,Female,35-44,Accepted,Refugee status
2568,2022-02-01,1,Georgia,Male,18-24,Accepted,Refugee status
2569,2022-08-01,5,China,Female,25-34,Rejected,None
2570,2023-10-01,3,Nigeria,Male,35-44,Pending,None
2571,2022-09-01,4,Senegal,Male,25-34,Pending,None
2572,2024-09-01,7,Côte d'Ivoire,Female,18-24,Accepted,Subsidiary protection
2573,2025-03-01,3,Nigeria,Male,35-44,Pending,None
2574,2024-09-01,1,Bangladesh,Male,25-34,Accepted,Refugee status
2575,2022-07-01,7,Spain,Female,45-54,Rejected,None
2576,2024-06-01,1,Afghanistan,Male,18-24,Rejected,None
2577,2025-10-01,9,Morocco,Female,25-34,Accepted,Temporary protection
2578,2025-09-01,9,Afghanistan,Female,45-54,Accepted,Subsidiary protection
2579,2022-08-01,2,Georgia,Female,18-24,Pending,None
2580,2022-11-01,6,Nigeria,Male,45-54,Pending,None
2581,2022-09-01,9,Portugal,Female,45-54,Pending,None
2582,2023-01-01,9,Ukraine,Male,18-24,Rejected,None
2583,2025-08-01,1,Morocco,Male,25-34,Rejected,None
2584,2022-04-01,1,Ukraine,Male,18-24,Accepted,Subsidiary protection
2585,2024-03-01,3,Ukraine,Male,45-54,Accepted,Subsidiary protection
2586,2025-09-01,4,Nigeria,Female,55+,Withdrawn,None
2587,2025-04-01,2,Côte d'Ivoire,Female,25-34,Pending,None
2588,2023-10-01,1,Algeria,Male,55+,Pending,None
2589,2024-02-01,2,Algeria,Male,25-34,Accepted,Refugee status
2590,2023-08-01,1,Guinea,Female,35-44,Accepted,Subsidiary protection
2591,2024-09-01,2,Tunisia,Female,25-34,Withdrawn,None
2592,2025-12-01,1,Bangladesh,Female,18-24,Rejected,None
2593,2024-04-01,2,Portugal,Female,25-34,Withdrawn,None
2594,2023-09-01,4,Algeria,Male,25-34,Rejected,None
2595,2025-08-01,2,Bangladesh,Male,25-34,Rejected,None
2596,2023-05-01,1,Afghanistan,Male,25-34,Rejected,None
2597,2022-04-01,2,Ukraine,Female,45-54,Accepted,Refugee status
2598,2022-11-01,1,Turkey,Male,35-44,Accepted,Subsidiary protection
2599,2024-08-01,1,Syria,Female,25-34,Rejected,None
2600,2023-10-01,5,Ukraine,Male,25-34,Pending,None
2601,2025-07-01,5,Ukraine,Female,45-54,Accepted,Refugee status
2602,2024-09-01,1,Afghanistan,Male,25-34,Accepted,Refugee status
2603,2024-04-01,9,Syria,Male,25-34,Rejected,None
2604,2025-08-01,7,Nigeria,Male,25-34,Accepted,Subsidiary protection
2605,2024-12-01,8,Georgia,Female,45-54,Accepted,Refugee status
2606,2022-10-01,3,Syria,Male,25-34,Rejected,None
2607,2024-11-01,3,China,Female,25-34,Accepted,Refugee status
2608,2024-10-01,5,Afghanistan,Male,45-54,Pending,None
2609,2025-09-01,4,Spain,Male,35-44,Accepted,Temporary protection
2610,2022-01-01,5,India,Female,45-54,Pending,None
2611,2022-08-01,2,Senegal,Male,25-34,Rejected,None
2612,2025-03-01,1,Spain,Male,55+,Rejected,None
2613,2025-11-01,7,Algeria,Male,45-54,Pending,None
2614,2023-02-01,2,Italy,Male,35-44,Pending,None
2615,2025-11-01,4,India,Male,55+,Pending,None
2616,2022-02-01,2,Georgia,Male,25-34,Rejected,None
2617,2024-10-01,3,India,Male,25-34,Pending,None
2618,2023-07-01,5,Algeria,Female,25-34,Accepted,Refugee status
2619,2024-07-01,4,China,Female,35-44,Accepted,Refugee status
2620,2025-07-01,1,Georgia,Male,35-44,Rejected,None
2621,2024-04-01,1,Spain,Male,45-54,Accepted,Refugee status
2622,2022-12-01,1,Turkey,Female,25-34,Accepted,Subsidiary protection
2623,2025-10-01,4,Algeria,Male,25-34,Accepted,Subsidiary protection
2624,2023-02-01,2,India,Male,25-34,Rejected,None
2625,2024-01-01,1,Turkey,Male,35-44,Accepted,Temporary protection
2626,2022-09-01,1,Syria,Female,35-44,Accepted,Subsidiary protection
2627,2025-07-01,6,Ukraine,Male,55+,Pending,None
2628,2025-12-01,1,Bangladesh,Male,55+,Pending,None
2629,2023-07-01,2,Bangladesh,Male,25-34,Accepted,Refugee status
2630,2023-09-01,3,Côte d'Ivoire,Female,18-24,Accepted,Temporary protection
2631,2023-11-01,3,Italy,Male,25-34,Rejected,None
2632,2025-10-01,1,Morocco,Male,35-44,Withdrawn,None
2633,2024-06-01,6,Afghanistan,Male,18-24,Pending,None
2634,2022-05-01,1,India,Female,25-34,Accepted,Subsidiary protection
2635,2025-01-01,5,Turkey,Female,45-54,Rejected,None
2636,2023-10-01,2,Turkey,Male,25-34,Pending,None
2637,2022-04-01,3,Morocco,Female,45-54,Accepted,Temporary protection
2638,2023-11-01,3,Spain,Female,25-34,Accepted,Refugee status
2639,2022-04-01,9,India,Male,55+,Accepted,Subsidiary protection
2640,2023-01-01,2,Ukraine,Female,35-44,Pending,None
2641,2024-12-01,1,Côte d'Ivoire,Male,35-44,Pending,None
2642,2023-12-01,2,Bangladesh,Female,25-34,Pending,None
2643,2023-09-01,3,Italy,Female,25-34,Rejected,None
2644,2023-05-01,1,China,Male,35-44,Pending,None
2645,2025-07-01,9,Senegal,Male,25-34,Pending,None
2646,2022-12-01,1,Tunisia,Male,25-34,Accepted,Refugee status
2647,2025-10-01,9,Turkey,Female,55+,Withdrawn,None
2648,2023-06-01,2,Côte d'Ivoire,Male,45-54,Pending,None
2649,2023-07-01,4,Guinea,Male,45-54,Rejected,None
2650,2024-07-01,5,Turkey,Male,35-44,Pending,None
2651,2025-01-01,1,Bangladesh,Female,35-44,Pending,None
2652,2023-11-01,2,India,Male,45-54,Withdrawn,None
2653,2024-07-01,1,India,Female,35-44,Rejected,None
2654,2023-08-01,1,Nigeria,Male,18-24,Accepted,Subsidiary protection
2655,2025-02-01,5,Ukraine,Female,25-34,Pending,None
2656,2025-05-01,1,Spain,Male,18-24,Accepted,Temporary protection
2657,2025-06-01,4,Spain,Male,18-24,Pending,None
2658,2024-07-01,2,Bangladesh,Female,35-44,Accepted,Subsidiary protection
2659,2023-02-01,10,Guinea,Female,45-54,Rejected,None
2660,2024-07-01,8,Nigeria,Male,18-24,Accepted,Subsidiary protection
2661,2024-06-01,1,Tunisia,Female,35-44,Rejected,None
2662,2022-11-01,7,Bangladesh,Female,25-34,Pending,None
2663,2025-06-01,1,Afghanistan,Female,35-44,Rejected,None
2664,2025-01-01,3,Georgia,Male,35-44,Withdrawn,None
2665,2023-10-01,7,Algeria,Male,25-34,Rejected,None
2666,2022-02-01,1,Morocco,Male,25-34,Pending,None
2667,2024-11-01,6,Syria,Male,25-34,Pending,None
2668,2022-11-01,1,Italy,Male,25-34,Accepted,Refugee status
2669,2024-12-01,8,Italy,Male,35-44,Accepted,Refugee status
2670,2023-08-01,2,Guinea,Male,25-34,Rejected,None
2671,2024-11-01,1,Tunisia,Female,25-34,Accepted,Temporary protection
2672,2025-07-01,1,Portugal,Male,25-34,Accepted,Refugee status
2673,2022-05-01,4,Turkey,Male,18-24,Pending,None
2674,2022-02-01,5,Ukraine,Male,25-34,Withdrawn,None
2675,2024-09-01,5,Afghanistan,Female,25-34,Pending,None
2676,2023-10-01,3,Italy,Male,45-54,Rejected,None
2677,2024-10-01,2,Portugal,Male,45-54,Rejected,None
2678,2022-06-01,4,Côte d'Ivoire,Female,18-24,Pending,None
2679,2025-06-01,1,Afghanistan,Male,35-44,Rejected,None
2680,2022-12-01,1,Senegal,Male,25-34,Pending,None
2681,2022-07-01,1,Afghanistan,Male,25-34,Pending,None
2682,2023-08-01,6,Bangladesh,Female,25-34,Accepted,Refugee status
2683,2025-04-01,2,Italy,Female,25-34,Rejected,None
2684,2022-05-01,1,Nigeria,Male,35-44,Accepted,Refugee status
2685,2024-01-01,8,Guinea,Male,25-34,Pending,None
2686,2025-04-01,2,China,Male,18-24,Accepted,Subsidiary protection
2687,2024-01-01,1,Morocco,Male,25-34,Accepted,Subsidiary protection
2688,2022-04-01,2,Senegal,Female,18-24,Pending,None
2689,2022-10-01,9,Georgia,Female,55+,Pending,None
2690,2024-05-01,7,Morocco,Male,25-34,Pending,None
2691,2024-08-01,4,China,Male,18-24,Accepted,Refugee status
2692,2022-08-01,6,Georgia,Male,25-34,Rejected,None
2693,2023-07-01,3,Bangladesh,Female,25-34,Rejected,None
2694,2022-06-01,7,Nigeria,Female,35-44,Pending,None
2695,2024-04-01,7,Senegal,Female,35-44,Rejected,None
2696,2023-11-01,1,Syria,Male,35-44,Accepted,Subsidiary protection
2697,2024-08-01,2,Turkey,Female,25-34,Pending,None
2698,2023-05-01,1,Nigeria,Male,45-54,Rejected,None
2699,2025-12-01,5,Tunisia,Female,18-24,Rejected,None
2700,2022-03-01,1,Nigeria,Female,25-34,Accepted,Subsidiary protection
2701,2022-12-01,3,India,Female,45-54,Pending,None
2702,2022-04-01,10,Morocco,Male,25-34,Pending,None
2703,2025-06-01,3,Guinea,Female,55+,Accepted,Subsidiary protection
2704,2023-03-01,1,Syria,Female,35-44,Rejected,None
2705,2022-02-01,1,Nigeria,Male,25-34,Rejected,None
2706,2025-02-01,9,Afghanistan,Male,35-44,Pending,None
2707,2025-07-01,6,Nigeria,Male,45-54,Accepted,Refugee status
2708,2025-05-01,6,Nigeria,Male,45-54,Accepted,Refugee status
2709,2022-11-01,2,Georgia,Female,25-34,Pending,None
2710,2022-04-01,3,India,Male,35-44,Rejected,None
2711,2023-03-01,4,Syria,Male,25-34,Accepted,Refugee status
2712,2022-09-01,6,Turkey,Male,18-24,Rejected,None
2713,2025-01-01,3,China,Male,25-34,Pending,None
2714,2023-05-01,1,Turkey,Female,25-34,Pending,None
2715,2023-10-01,4,Italy,Male,25-34,Accepted,Refugee status
2716,2024-08-01,5,Ukraine,Female,45-54,Accepted,Refugee status
2717,2023-10-01,1,Bangladesh,Male,25-34,Accepted,Temporary protection
2718,2023-02-01,3,Côte d'Ivoire,Male,18-24,Rejected,None
2719,2022-11-01,2,Senegal,Male,25-34,Rejected,None
2720,2022-11-01,8,Côte d'Ivoire,Male,35-44,Rejected,None
2721,2022-07-01,2,Tunisia,Male,25-34,Pending,None
2722,2024-05-01,5,Spain,Female,45-54,Accepted,Temporary protection
2723,2022-11-01,3,Bangladesh,Female,18-24,Accepted,Refugee status
2724,2024-09-01,7,Spain,Male,25-34,Accepted,Subsidiary protection
2725,2023-06-01,9,Afghanistan,Female,45-54,Pending,None
2726,2023-12-01,1,Afghanistan,Male,35-44,Withdrawn,None
2727,2025-05-01,1,China,Male,35-44,Pending,None
2728,2024-09-01,6,Spain,Male,18-24,Withdrawn,None
2729,2023-02-01,5,Guinea,Female,18-24,Rejected,None
2730,2022-01-01,4,Bangladesh,Male,25-34,Accepted,Refugee status
2731,2024-11-01,2,Ukraine,Male,45-54,Pending,None
2732,2023-04-01,6,Bangladesh,Female,18-24,Accepted,Refugee status
2733,2022-04-01,6,India,Female,45-54,Pending,None
2734,2024-06-01,2,Tunisia,Male,35-44,Withdrawn,None
2735,2025-03-01,1,Senegal,Male,55+,Pending,None
2736,2024-08-01,10,Côte d'Ivoire,Male,18-24,Accepted,Subsidiary protection
2737,2025-04-01,2,Nigeria,Male,18-24,Accepted,Refugee status
2738,2022-10-01,1,Georgia,Male,25-34,Pending,None
2739,2025-06-01,10,Turkey,Male,25-34,Accepted,Refugee status
2740,2023-04-01,6,Senegal,Male,45-54,Rejected,None
2741,2024-02-01,4,Georgia,Female,45-54,Pending,None
2742,2022-11-01,6,Algeria,Female,25-34,Pending,None
2743,2024-06-01,1,Bangladesh,Male,35-44,Accepted,Refugee status
2744,2025-08-01,4,Senegal,Male,45-54,Accepted,Subsidiary protection
2745,2025-11-01,1,Tunisia,Male,25-34,Accepted,Subsidiary protection
2746,2023-03-01,8,Algeria,Female,25-34,Pending,None
2747,2023-08-01,1,Turkey,Female,45-54,Accepted,Refugee status
2748,2025-07-01,1,Tunisia,Male,45-54,Pending,None
2749,2023-03-01,1,Afghanistan,Female,55+,Pending,None
2750,2025-07-01,2,Ukraine,Male,35-44,Accepted,Refugee status
2751,2024-02-01,1,Ukraine,Female,25-34,Accepted,Refugee status
2752,2024-02-01,4,Portugal,Male,35-44,Accepted,Refugee status
2753,2025-09-01,6,Syria,Female,18-24,Pending,None
2754,2025-06-01,1,Nigeria,Male,45-54,Rejected,None
2755,2025-09-01,8,Morocco,Male,25-34,Pending,None
2756,2022-04-01,8,Senegal,Male,25-34,Pending,None
2757,2022-06-01,1,Côte d'Ivoire,Female,35-44,Rejected,None
2758,2022-07-01,1,Italy,Female,18-24,Withdrawn,None
2759,2024-02-01,4,Spain,Female,25-34,Withdrawn,None
2760,2023-08-01,1,Portugal,Male,25-34,Accepted,Refugee status
2761,2022-11-01,3,Syria,Female,18-24,Pending,None
2762,2024-10-01,4,Afghanistan,Male,18-24,Rejected,None
2763,2022-11-01,5,China,Female,18-24,Rejected,None
2764,2025-11-01,6,Georgia,Male,35-44,Withdrawn,None
2765,2023-06-01,8,Guinea,Female,25-34,Accepted,Subsidiary protection
2766,2023-11-01,4,Ukraine,Male,18-24,Accepted,Subsidiary protection
2767,2022-03-01,1,Senegal,Female,25-34,Pending,None
2768,2022-01-01,1,Afghanistan,Male,35-44,Pending,None
2769,2022-08-01,4,Ukraine,Male,25-34,Rejected,None
2770,2022-09-01,6,Georgia,Female,25-34,Withdrawn,None
2771,2022-05-01,6,Côte d'Ivoire,Male,35-44,Accepted,Subsidiary protection
2772,2023-10-01,3,Afghanistan,Female,55+,Pending,None
2773,2024-10-01,4,Senegal,Male,18-24,Accepted,Refugee status
2774,2024-10-01,10,Afghanistan,Male,25-34,Pending,None
2775,2025-03-01,2,Turkey,Male,25-34,Withdrawn,None
2776,2024-05-01,1,Georgia,Female,45-54,Pending,None
2777,2022-07-01,10,Italy,Female,25-34,Pending,None
2778,2025-07-01,9,Morocco,Male,35-44,Accepted,Subsidiary protection
2779,2025-05-01,1,Georgia,Female,25-34,Accepted,Subsidiary protection
2780,2023-01-01,2,Algeria,Male,25-34,Rejected,None
2781,2025-06-01,6,Georgia,Male,55+,Accepted,Refugee status
2782,2024-02-01,1,Portugal,Female,18-24,Rejected,None
2783,2023-07-01,1,Ukraine,Female,25-34,Accepted,Refugee status
2784,2022-07-01,1,Turkey,Female,55+,Pending,None
2785,2025-09-01,4,Tunisia,Male,25-34,Pending,None
2786,2024-07-01,1,Nigeria,Male,18-24,Accepted,Temporary protection
2787,2023-09-01,1,Georgia,Male,25-34,Accepted,Subsidiary protection
2788,2025-01-01,1,Côte d'Ivoire,Female,45-54,Accepted,Subsidiary protection
2789,2025-02-01,6,Ukraine,Male,55+,Pending,None
2790,2024-01-01,7,China,Male,35-44,Pending,None
2791,2022-11-01,6,Guinea,Male,55+,Pending,None
2792,2023-10-01,1,Algeria,Female,18-24,Rejected,None
2793,2024-06-01,9,Bangladesh,Female,35-44,Accepted,Subsidiary protection
2794,2022-09-01,10,Ukraine,Male,25-34,Pending,None
2795,2022-06-01,1,Côte d'Ivoire,Male,18-24,Accepted,Refugee status
2796,2025-09-01,10,Syria,Male,35-44,Withdrawn,None
2797,2024-04-01,2,Italy,Female,25-34,Pending,None
2798,2024-06-01,1,Ukraine,Male,35-44,Pending,None
2799,2023-10-01,4,Spain,Female,45-54,Accepted,Refugee status
2800,2025-04-01,3,Algeria,Female,25-34,Pending,None
2801,2023-06-01,8,Ukraine,Male,18-24,Pending,None
2802,2022-02-01,2,Ukraine,Male,45-54,Withdrawn,None
2803,2025-01-01,6,Algeria,Male,35-44,Rejected,None
2804,2023-01-01,7,Côte d'Ivoire,Male,25-34,Rejected,None
2805,2025-01-01,1,Portugal,Male,25-34,Withdrawn,None
2806,2023-12-01,5,Nigeria,Female,35-44,Pending,None
2807,2023-06-01,3,Turkey,Female,18-24,Rejected,None
2808,2024-02-01,1,Turkey,Female,18-24,Withdrawn,None
2809,2023-10-01,2,Spain,Male,25-34,Accepted,Subsidiary protection
2810,2023-08-01,8,Ukraine,Male,18-24,Rejected,None
2811,2023-02-01,5,Côte d'Ivoire,Male,55+,Rejected,None
2812,2023-05-01,5,Nigeria,Male,25-34,Pending,None
2813,2023-04-01,1,Guinea,Female,35-44,Pending,None
2814,2023-10-01,5,Afghanistan,Female,35-44,Rejected,None
2815,2025-11-01,6,Côte d'Ivoire,Male,18-24,Accepted,Subsidiary protection
2816,2023-06-01,9,Italy,Female,18-24,Accepted,Refugee status
2817,2024-06-01,7,Georgia,Female,25-34,Pending,None
2818,2022-02-01,1,Italy,Male,25-34,Pending,None
2819,2022-01-01,9,India,Male,18-24,Pending,None
2820,2024-10-01,7,Spain,Male,45-54,Accepted,Refugee status
2821,2024-09-01,1,Nigeria,Female,35-44,Pending,None
2822,2025-02-01,6,Morocco,Male,25-34,Pending,None
2823,2024-03-01,1,Georgia,Male,18-24,Withdrawn,None
2824,2023-03-01,4,Nigeria,Male,18-24,Accepted,Temporary protection
2825,2022-05-01,1,Algeria,Female,35-44,Withdrawn,None
2826,2025-11-01,6,Afghanistan,Male,45-54,Pending,None
2827,2022-09-01,1,Turkey,Male,25-34,Accepted,Subsidiary protection
2828,2025-12-01,7,Italy,Male,25-34,Rejected,None
2829,2023-02-01,1,India,Male,25-34,Withdrawn,None
2830,2024-04-01,1,Bangladesh,Male,35-44,Rejected,None
2831,2022-05-01,1,Afghanistan,Male,45-54,Rejected,None
2832,2025-03-01,2,Senegal,Female,25-34,Pending,None
2833,2023-08-01,5,Algeria,Male,45-54,Pending,None
2834,2024-03-01,3,India,Female,25-34,Rejected,None
2835,2022-07-01,3,Côte d'Ivoire,Male,25-34,Accepted,Refugee status
2836,2023-01-01,8,Italy,Male,45-54,Pending,None
2837,2023-08-01,4,Spain,Male,25-34,Pending,None
2838,2022-04-01,3,Algeria,Male,18-24,Rejected,None
2839,2024-12-01,2,Tunisia,Female,18-24,Pending,None
2840,2023-05-01,10,Portugal,Female,25-34,Accepted,Refugee status
2841,2024-12-01,1,Tunisia,Male,18-24,Pending,None
2842,2022-09-01,1,India,Female,55+,Pending,None
2843,2022-02-01,3,Syria,Female,35-44,Accepted,Subsidiary protection
2844,2025-09-01,5,Italy,Male,25-34,Pending,None
2845,2022-11-01,1,Guinea,Male,35-44,Rejected,None
2846,2025-11-01,8,Bangladesh,Male,25-34,Pending,None
2847,2024-10-01,1,Côte d'Ivoire,Male,18-24,Rejected,None
2848,2024-02-01,5,Senegal,Male,25-34,Accepted,Refugee status
2849,2024-07-01,1,Guinea,Female,25-34,Accepted,Refugee status
2850,2024-04-01,8,Algeria,Female,18-24,Accepted,Temporary protection
2851,2023-07-01,2,Senegal,Male,35-44,Accepted,Subsidiary protection
2852,2025-09-01,1,Senegal,Male,25-34,Pending,None
2853,2022-03-01,1,Spain,Male,25-34,Pending,None
2854,2024-12-01,1,India,Male,35-44,Accepted,Temporary protection
2855,2024-06-01,2,Senegal,Female,35-44,Pending,None
2856,2022-08-01,1,Turkey,Male,55+,Rejected,None
2857,2024-08-01,4,Afghanistan,Female,45-54,Accepted,Refugee status
2858,2025-10-01,3,Guinea,Male,18-24,Pending,None
2859,2023-03-01,3,Turkey,Male,18-24,Pending,None
2860,2024-04-01,1,Guinea,Male,25-34,Pending,None
2861,2023-07-01,2,Spain,Male,25-34,Pending,None
2862,2022-01-01,10,Côte d'Ivoire,Male,45-54,Accepted,Refugee status
2863,2022-03-01,2,Afghanistan,Male,35-44,Pending,None
2864,2022-10-01,7,Spain,Female,25-34,Accepted,Temporary protection
2865,2024-07-01,1,China,Male,45-54,Pending,None
2866,2025-03-01,1,India,Male,25-34,Withdrawn,None
2867,2022-04-01,10,Nigeria,Male,35-44,Accepted,Temporary protection
2868,2022-07-01,5,Portugal,Female,35-44,Rejected,None
2869,2025-06-01,5,Georgia,Female,25-34,Accepted,Subsidiary protection
2870,2025-05-01,2,Italy,Male,25-34,Pending,None
2871,2024-02-01,6,Senegal,Female,18-24,Accepted,Refugee status
2872,2025-02-01,9,Tunisia,Male,18-24,Accepted,Subsidiary protection
2873,2022-11-01,1,Portugal,Female,25-34,Accepted,Refugee status
2874,2022-02-01,1,Syria,Female,35-44,Rejected,None
2875,2025-08-01,8,Syria,Male,25-34,Pending,None
2876,2023-04-01,1,Tunisia,Male,45-54,Pending,None
2877,2023-06-01,2,Turkey,Male,25-34,Rejected,None
2878,2024-01-01,1,Bangladesh,Female,25-34,Pending,None
2879,2024-06-01,2,Algeria,Female,25-34,Rejected,None
2880,2022-04-01,2,Spain,Male,18-24,Rejected,None
2881,2024-05-01,1,Syria,Female,25-34,Rejected,None
2882,2024-04-01,1,Senegal,Female,25-34,Pending,None
2883,2024-12-01,2,Portugal,Male,55+,Pending,None
2884,2025-12-01,3,Portugal,Female,35-44,Accepted,Temporary protection
2885,2024-11-01,6,Italy,Male,18-24,Pending,None
2886,2024-05-01,6,Afghanistan,Male,25-34,Rejected,None
2887,2025-07-01,1,Guinea,Female,45-54,Accepted,Subsidiary protection
2888,2023-12-01,2,Tunisia,Male,45-54,Accepted,Refugee status
2889,2022-03-01,7,Côte d'Ivoire,Male,45-54,Pending,None
2890,2025-06-01,4,Spain,Female,35-44,Accepted,Refugee status
2891,2025-11-01,8,Senegal,Male,25-34,Accepted,Refugee status
2892,2025-11-01,9,China,Male,35-44,Accepted,Subsidiary protection
2893,2025-08-01,1,Georgia,Female,35-44,Pending,None
2894,2025-08-01,1,Bangladesh,Male,45-54,Accepted,Refugee status
2895,2024-10-01,1,Syria,Male,45-54,Rejected,None
2896,2022-02-01,1,Nigeria,Female,25-34,Pending,None
2897,2024-12-01,5,Côte d'Ivoire,Male,25-34,Pending,None
2898,2022-05-01,1,Italy,Female,25-34,Rejected,None
2899,2022-08-01,9,Morocco,Female,45-54,Rejected,None
2900,2024-06-01,5,Senegal,Male,25-34,Pending,None
2901,2025-09-01,9,India,Female,18-24,Pending,None
